NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-03-15;Dona;70 a 79;No;55;877;249;9;3;140;29;4;35;20;36;18;809;235;34;85
CATALUNYA;GLOBAL;2021-03-15;Dona;70 a 79;Si;0;65;25;0;0;8;0;0;0;0;0;0;47;17;15;25
CATALUNYA;GLOBAL;2021-03-15;Dona;80 o més;No;39;675;202;10;0;113;2;6;26;13;29;12;616;191;369;292
CATALUNYA;GLOBAL;2021-03-15;Dona;80 o més;Si;5;267;168;4;0;30;1;2;4;1;5;2;185;116;60;152
CATALUNYA;GLOBAL;2021-03-15;Home;0 a 9;No;65;1016;805;0;0;1;0;0;60;5;57;4;956;791;0;0
CATALUNYA;GLOBAL;2021-03-15;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-15;Home;10 a 19;No;124;1681;641;1;1;2;0;0;94;30;98;33;1547;605;43;8
CATALUNYA;GLOBAL;2021-03-15;Home;10 a 19;Si;1;3;3;0;0;0;0;0;1;0;1;0;3;3;0;0
CATALUNYA;GLOBAL;2021-03-15;Home;20 a 29;No;106;739;552;0;0;5;2;0;56;50;57;50;659;512;488;130
CATALUNYA;GLOBAL;2021-03-15;Home;20 a 29;Si;0;2;8;0;0;0;0;0;0;0;0;0;1;5;2;2
CATALUNYA;GLOBAL;2021-03-15;Home;30 a 39;No;128;898;611;3;0;27;6;0;69;59;66;55;809;587;370;169
CATALUNYA;GLOBAL;2021-03-15;Home;30 a 39;Si;0;10;4;0;0;0;0;0;0;0;0;0;9;3;2;3
CATALUNYA;GLOBAL;2021-03-15;Home;40 a 49;No;148;1302;755;10;0;75;14;0;65;83;72;80;1177;718;531;209
CATALUNYA;GLOBAL;2021-03-15;Home;40 a 49;Si;0;10;2;0;0;1;1;0;0;0;0;0;9;2;2;1
CATALUNYA;GLOBAL;2021-03-15;Home;50 a 59;No;127;1172;466;21;5;149;49;0;68;59;68;58;1028;431;454;221
CATALUNYA;GLOBAL;2021-03-15;Home;50 a 59;Si;1;14;6;0;0;1;1;0;1;0;1;0;13;4;0;7
CATALUNYA;GLOBAL;2021-03-15;Home;60 a 69;No;86;1029;325;13;9;212;91;0;48;38;31;35;934;305;69;180
CATALUNYA;GLOBAL;2021-03-15;Home;60 a 69;Si;1;27;9;0;0;8;3;0;1;0;0;0;20;6;4;7
CATALUNYA;GLOBAL;2021-03-15;Home;70 a 79;No;41;877;254;11;8;226;76;2;15;26;17;25;802;244;33;82
CATALUNYA;GLOBAL;2021-03-15;Home;70 a 79;Si;2;38;14;0;0;4;2;0;2;0;1;0;32;8;8;20
CATALUNYA;GLOBAL;2021-03-15;Home;80 o més;No;24;606;164;18;2;127;5;2;17;7;19;8;554;151;233;153
CATALUNYA;GLOBAL;2021-03-15;Home;80 o més;Si;0;130;43;2;1;13;0;2;0;0;0;0;112;34;26;56
CATALUNYA;GLOBAL;2021-03-14;Altres;N/A;--;4;18;7;2;0;96;24;0;1;3;0;0;17;5;4;0
CATALUNYA;GLOBAL;2021-03-14;Dona;0 a 9;No;14;205;169;0;0;2;0;0;11;3;6;2;197;162;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;10 a 19;No;18;127;135;0;0;0;0;0;8;10;5;10;117;127;1;0
CATALUNYA;GLOBAL;2021-03-14;Dona;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;20 a 29;No;23;178;141;2;0;8;1;0;6;17;7;13;157;134;34;1
CATALUNYA;GLOBAL;2021-03-14;Dona;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;30 a 39;No;35;296;199;4;0;25;4;0;16;19;6;17;266;189;27;1
CATALUNYA;GLOBAL;2021-03-14;Dona;30 a 39;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CATALUNYA;GLOBAL;2021-03-14;Dona;40 a 49;No;41;301;209;4;4;53;8;1;15;26;10;26;276;197;25;2
CATALUNYA;GLOBAL;2021-03-14;Dona;40 a 49;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;50 a 59;No;34;253;130;7;1;85;16;0;14;20;10;19;220;123;25;4
CATALUNYA;GLOBAL;2021-03-14;Dona;50 a 59;Si;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;60 a 69;No;22;198;101;7;1;107;29;0;10;12;7;10;178;95;1;2
CATALUNYA;GLOBAL;2021-03-14;Dona;60 a 69;Si;0;2;0;0;0;2;1;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;70 a 79;No;16;231;64;14;1;149;30;1;8;8;8;9;211;62;3;1
CATALUNYA;GLOBAL;2021-03-14;Dona;70 a 79;Si;0;11;3;1;0;8;0;0;0;0;0;0;10;2;0;0
CATALUNYA;GLOBAL;2021-03-14;Dona;80 o més;No;10;244;46;6;0;128;2;7;6;4;4;4;223;44;3;1
CATALUNYA;GLOBAL;2021-03-14;Dona;80 o més;Si;1;83;20;5;0;29;1;0;1;0;2;0;62;13;1;2
CATALUNYA;GLOBAL;2021-03-14;Home;0 a 9;No;14;254;172;0;0;2;0;0;12;2;7;2;243;168;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;10 a 19;No;25;145;143;1;0;1;0;0;10;15;2;15;135;135;2;0
CATALUNYA;GLOBAL;2021-03-14;Home;10 a 19;Si;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;20 a 29;No;27;141;129;0;0;6;2;0;9;18;8;15;131;120;17;3
CATALUNYA;GLOBAL;2021-03-14;Home;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CATALUNYA;GLOBAL;2021-03-14;Home;30 a 39;No;31;200;145;2;1;31;6;0;11;20;5;19;178;135;2;3
CATALUNYA;GLOBAL;2021-03-14;Home;30 a 39;Si;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;7
CATALUNYA;GLOBAL;2021-03-14;Home;40 a 49;No;45;276;175;7;0;76;17;0;18;27;12;28;259;165;6;6
CATALUNYA;GLOBAL;2021-03-14;Home;40 a 49;Si;0;2;1;0;0;1;1;0;0;0;0;0;2;1;0;7
CATALUNYA;GLOBAL;2021-03-14;Home;50 a 59;No;30;265;115;16;1;158;48;0;10;20;11;19;241;112;7;3
CATALUNYA;GLOBAL;2021-03-14;Home;50 a 59;Si;0;8;1;0;1;1;1;0;0;0;0;0;5;0;0;4
CATALUNYA;GLOBAL;2021-03-14;Home;60 a 69;No;26;258;67;11;2;214;89;1;12;14;11;14;235;66;2;3
CATALUNYA;GLOBAL;2021-03-14;Home;60 a 69;Si;0;9;0;0;0;7;3;0;0;0;0;0;8;0;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;70 a 79;No;12;273;47;17;2;232;77;1;5;7;4;7;247;44;0;1
CATALUNYA;GLOBAL;2021-03-14;Home;70 a 79;Si;1;13;2;0;0;4;2;0;1;0;1;0;9;2;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;80 o més;No;11;229;50;6;0;127;3;3;9;2;8;2;209;47;0;0
CATALUNYA;GLOBAL;2021-03-14;Home;80 o més;Si;1;44;7;1;0;12;0;1;0;1;0;1;34;7;0;1
CATALUNYA;GLOBAL;2021-03-13;Altres;N/A;--;11;44;12;6;1;97;26;1;4;7;2;1;36;11;26;5
CATALUNYA;GLOBAL;2021-03-13;Dona;0 a 9;No;20;234;149;0;0;2;0;0;18;2;17;3;227;144;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;10 a 19;No;27;369;145;0;0;0;0;0;19;8;17;8;336;137;28;2
CATALUNYA;GLOBAL;2021-03-13;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;20 a 29;No;29;537;169;1;0;8;2;0;17;12;15;13;456;155;240;43
CATALUNYA;GLOBAL;2021-03-13;Dona;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;30 a 39;No;28;669;197;2;0;22;4;0;16;12;15;12;592;191;214;75
CATALUNYA;GLOBAL;2021-03-13;Dona;30 a 39;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;40 a 49;No;42;795;234;10;3;51;5;0;19;23;21;21;687;225;414;76
CATALUNYA;GLOBAL;2021-03-13;Dona;40 a 49;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Dona;50 a 59;No;39;733;189;11;0;79;16;1;22;17;22;18;632;182;304;90
CATALUNYA;GLOBAL;2021-03-13;Dona;50 a 59;Si;0;7;0;0;0;1;1;0;0;0;0;0;4;0;2;1
CATALUNYA;GLOBAL;2021-03-13;Dona;60 a 69;No;27;513;126;9;1;105;30;0;10;17;13;19;463;120;20;75
CATALUNYA;GLOBAL;2021-03-13;Dona;60 a 69;Si;0;4;0;0;0;2;1;0;0;0;0;0;4;0;0;3
CATALUNYA;GLOBAL;2021-03-13;Dona;70 a 79;No;23;416;104;3;4;138;30;0;15;8;9;7;386;101;2;24
CATALUNYA;GLOBAL;2021-03-13;Dona;70 a 79;Si;0;15;5;0;0;8;2;0;0;0;0;0;8;5;3;9
CATALUNYA;GLOBAL;2021-03-13;Dona;80 o més;No;14;333;90;15;1;120;3;5;11;3;12;3;296;84;5;77
CATALUNYA;GLOBAL;2021-03-13;Dona;80 o més;Si;2;67;16;2;0;25;1;0;1;1;1;1;47;11;19;55
CATALUNYA;GLOBAL;2021-03-13;Home;0 a 9;No;22;250;190;1;0;2;0;0;21;1;18;1;243;184;0;0
CATALUNYA;GLOBAL;2021-03-13;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-13;Home;10 a 19;No;27;424;148;0;0;1;0;0;23;4;23;3;406;144;14;0
CATALUNYA;GLOBAL;2021-03-13;Home;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-03-13;Home;20 a 29;No;41;421;166;1;1;6;2;0;23;18;21;18;388;157;77;25
CATALUNYA;GLOBAL;2021-03-13;Home;20 a 29;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1
CATALUNYA;GLOBAL;2021-03-13;Home;30 a 39;No;36;508;192;2;1;29;5;0;17;19;21;19;468;181;84;29
CATALUNYA;GLOBAL;2021-03-13;Home;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;1;0
CATALUNYA;GLOBAL;2021-03-13;Home;40 a 49;No;61;709;224;8;3;76;16;1;31;30;25;25;639;212;165;58
CATALUNYA;GLOBAL;2021-03-13;Home;40 a 49;Si;0;3;0;0;0;1;1;0;0;0;0;0;3;0;1;3
CATALUNYA;GLOBAL;2021-03-13;Home;50 a 59;No;60;658;141;12;2;150;49;0;33;27;29;22;593;134;129;74
CATALUNYA;GLOBAL;2021-03-13;Home;50 a 59;Si;0;9;1;0;0;1;0;0;0;0;0;0;6;1;1;2
CATALUNYA;GLOBAL;2021-03-13;Home;60 a 69;No;22;494;104;10;3;206;89;0;12;10;13;8;437;93;5;66
CATALUNYA;GLOBAL;2021-03-13;Home;60 a 69;Si;0;12;1;0;0;7;3;0;0;0;0;0;10;0;1;5
CATALUNYA;GLOBAL;2021-03-13;Home;70 a 79;No;19;420;88;12;2;224;78;4;12;7;13;7;386;80;1;41
CATALUNYA;GLOBAL;2021-03-13;Home;70 a 79;Si;0;10;1;0;0;4;2;0;0;0;0;0;9;1;5;9
CATALUNYA;GLOBAL;2021-03-13;Home;80 o més;No;21;306;78;12;1;125;5;9;11;10;9;10;279;71;8;38
CATALUNYA;GLOBAL;2021-03-13;Home;80 o més;Si;0;36;8;2;0;11;0;1;0;0;0;0;24;8;5;14
CATALUNYA;GLOBAL;2021-03-12;Altres;N/A;--;14;67;23;7;1;100;27;0;8;6;3;2;57;21;493;202
CATALUNYA;GLOBAL;2021-03-12;Dona;0 a 9;No;54;915;558;0;0;2;0;0;44;10;50;11;868;537;0;0
CATALUNYA;GLOBAL;2021-03-12;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-12;Dona;10 a 19;No;92;1619;540;0;0;0;0;0;64;28;74;31;1530;512;123;77
CATALUNYA;GLOBAL;2021-03-12;Dona;10 a 19;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-03-12;Dona;20 a 29;No;73;1309;545;2;0;8;2;0;34;39;38;42;1125;512;1515;863
CATALUNYA;GLOBAL;2021-03-12;Dona;20 a 29;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1
CATALUNYA;GLOBAL;2021-03-12;Dona;30 a 39;No;80;1587;663;6;0;17;5;0;43;37;42;34;1365;618;1469;1037
CATALUNYA;GLOBAL;2021-03-12;Dona;30 a 39;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;2
CATALUNYA;GLOBAL;2021-03-12;Dona;40 a 49;No;113;1770;713;8;0;48;4;0;65;48;76;51;1534;674;1995;1406
CATALUNYA;GLOBAL;2021-03-12;Dona;40 a 49;Si;0;7;1;0;0;0;0;0;0;0;0;0;5;1;0;10
CATALUNYA;GLOBAL;2021-03-12;Dona;50 a 59;No;118;1599;500;13;1;68;19;0;55;63;58;61;1362;473;1602;1565
CATALUNYA;GLOBAL;2021-03-12;Dona;50 a 59;Si;0;10;1;0;0;1;1;0;0;0;0;0;6;1;3;8
CATALUNYA;GLOBAL;2021-03-12;Dona;60 a 69;No;55;1071;338;11;0;105;30;0;35;20;36;24;968;321;273;1079
CATALUNYA;GLOBAL;2021-03-12;Dona;60 a 69;Si;0;17;4;0;0;2;1;0;0;0;0;0;11;2;5;19
CATALUNYA;GLOBAL;2021-03-12;Dona;70 a 79;No;39;766;238;14;2;132;28;1;21;18;21;19;699;228;195;600
CATALUNYA;GLOBAL;2021-03-12;Dona;70 a 79;Si;2;40;4;1;0;7;2;0;0;2;0;2;30;3;13;54
CATALUNYA;GLOBAL;2021-03-12;Dona;80 o més;No;37;625;189;9;1;108;2;4;23;14;30;14;578;181;1223;1630
CATALUNYA;GLOBAL;2021-03-12;Dona;80 o més;Si;2;171;35;1;0;25;1;3;1;1;2;1;118;27;106;195
CATALUNYA;GLOBAL;2021-03-12;Home;0 a 9;No;52;981;677;0;0;1;0;0;41;11;46;11;942;657;0;0
CATALUNYA;GLOBAL;2021-03-12;Home;0 a 9;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-03-12;Home;10 a 19;No;92;1839;494;0;0;1;0;0;79;13;84;14;1714;473;43;44
CATALUNYA;GLOBAL;2021-03-12;Home;10 a 19;Si;0;10;3;0;0;0;0;0;0;0;0;0;8;1;0;0
CATALUNYA;GLOBAL;2021-03-12;Home;20 a 29;No;71;867;413;0;0;7;1;0;37;34;44;34;799;396;490;439
CATALUNYA;GLOBAL;2021-03-12;Home;20 a 29;Si;0;1;5;0;0;0;0;0;0;0;0;0;0;4;1;0
CATALUNYA;GLOBAL;2021-03-12;Home;30 a 39;No;68;1050;468;2;0;31;6;0;34;34;43;35;970;447;485;431
CATALUNYA;GLOBAL;2021-03-12;Home;30 a 39;Si;0;5;3;0;0;0;0;0;0;0;0;0;4;3;0;1
CATALUNYA;GLOBAL;2021-03-12;Home;40 a 49;No;90;1288;545;10;1;74;16;0;56;34;49;35;1161;526;713;648
CATALUNYA;GLOBAL;2021-03-12;Home;40 a 49;Si;0;4;7;0;0;1;1;0;0;0;0;0;2;7;2;7
CATALUNYA;GLOBAL;2021-03-12;Home;50 a 59;No;110;1065;354;16;1;136;48;0;59;51;58;51;939;338;634;723
CATALUNYA;GLOBAL;2021-03-12;Home;50 a 59;Si;0;17;1;0;0;0;0;0;0;0;0;0;14;1;1;15
CATALUNYA;GLOBAL;2021-03-12;Home;60 a 69;No;59;930;268;26;3;203;88;1;32;27;34;27;833;253;197;688
CATALUNYA;GLOBAL;2021-03-12;Home;60 a 69;Si;1;19;4;0;0;7;3;0;1;0;1;0;14;3;4;24
CATALUNYA;GLOBAL;2021-03-12;Home;70 a 79;No;31;806;201;15;5;210;77;4;14;17;16;17;742;193;142;445
CATALUNYA;GLOBAL;2021-03-12;Home;70 a 79;Si;0;43;4;0;0;4;2;1;0;0;0;0;32;3;11;33
CATALUNYA;GLOBAL;2021-03-12;Home;80 o més;No;26;536;153;19;0;116;5;7;15;11;18;10;487;146;725;857
CATALUNYA;GLOBAL;2021-03-12;Home;80 o més;Si;1;80;9;2;0;10;0;1;1;0;1;0;66;8;38;86
CATALUNYA;GLOBAL;2021-03-11;Altres;N/A;--;19;61;17;7;1;103;26;0;7;12;1;0;54;16;512;391
CATALUNYA;GLOBAL;2021-03-11;Dona;0 a 9;No;50;757;508;0;0;3;0;0;41;9;40;7;722;491;0;0
CATALUNYA;GLOBAL;2021-03-11;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-11;Dona;10 a 19;No;59;1334;551;0;0;1;0;0;39;20;36;19;1226;521;105;92
CATALUNYA;GLOBAL;2021-03-11;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-11;Dona;20 a 29;No;73;1256;548;1;0;7;2;0;45;28;50;30;1068;508;1140;1047
CATALUNYA;GLOBAL;2021-03-11;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0
CATALUNYA;GLOBAL;2021-03-11;Dona;30 a 39;No;78;1528;705;1;0;16;5;0;40;38;44;34;1288;654;1175;1091
CATALUNYA;GLOBAL;2021-03-11;Dona;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;3
CATALUNYA;GLOBAL;2021-03-11;Dona;40 a 49;No;120;1922;758;7;0;46;4;0;59;61;55;64;1665;729;1566;1370
CATALUNYA;GLOBAL;2021-03-11;Dona;40 a 49;Si;1;5;1;0;0;0;0;0;0;1;0;1;2;1;1;3
CATALUNYA;GLOBAL;2021-03-11;Dona;50 a 59;No;74;1763;476;6;1;69;18;1;38;36;32;37;1496;442;1351;1408
CATALUNYA;GLOBAL;2021-03-11;Dona;50 a 59;Si;0;7;0;0;0;1;1;0;0;0;0;0;4;0;5;7
CATALUNYA;GLOBAL;2021-03-11;Dona;60 a 69;No;48;1017;335;8;2;105;35;1;25;23;27;19;888;317;387;830
CATALUNYA;GLOBAL;2021-03-11;Dona;60 a 69;Si;1;18;4;0;0;2;1;0;1;0;1;0;11;2;5;6
CATALUNYA;GLOBAL;2021-03-11;Dona;70 a 79;No;31;511;246;14;1;132;33;0;19;12;17;11;472;227;359;267
CATALUNYA;GLOBAL;2021-03-11;Dona;70 a 79;Si;1;33;13;1;0;7;2;0;1;0;2;0;27;8;22;28
CATALUNYA;GLOBAL;2021-03-11;Dona;80 o més;No;31;516;197;13;0;123;3;2;24;7;24;6;460;180;2794;702
CATALUNYA;GLOBAL;2021-03-11;Dona;80 o més;Si;3;117;77;5;1;29;1;1;2;1;1;1;88;57;169;142
CATALUNYA;GLOBAL;2021-03-11;Home;0 a 9;No;60;819;574;0;0;1;0;0;50;10;49;9;789;560;0;0
CATALUNYA;GLOBAL;2021-03-11;Home;0 a 9;Si;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0
CATALUNYA;GLOBAL;2021-03-11;Home;10 a 19;No;108;1441;564;0;0;3;1;0;78;30;72;30;1354;541;45;31
CATALUNYA;GLOBAL;2021-03-11;Home;10 a 19;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2021-03-11;Home;20 a 29;No;75;774;452;1;0;6;1;0;38;37;40;30;705;421;435;448
CATALUNYA;GLOBAL;2021-03-11;Home;20 a 29;Si;0;2;3;0;0;0;0;0;0;0;0;0;1;2;0;0
CATALUNYA;GLOBAL;2021-03-11;Home;30 a 39;No;88;838;528;5;0;30;7;0;44;44;46;47;781;509;486;479
CATALUNYA;GLOBAL;2021-03-11;Home;30 a 39;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;1
CATALUNYA;GLOBAL;2021-03-11;Home;40 a 49;No;92;995;573;14;1;70;18;0;45;47;53;45;877;545;693;566
CATALUNYA;GLOBAL;2021-03-11;Home;40 a 49;Si;0;3;1;0;0;1;1;0;0;0;0;0;2;1;3;3
CATALUNYA;GLOBAL;2021-03-11;Home;50 a 59;No;80;884;349;12;4;152;50;0;45;35;48;39;781;336;606;573
CATALUNYA;GLOBAL;2021-03-11;Home;50 a 59;Si;0;14;3;0;0;1;0;0;0;0;0;0;10;3;6;6
CATALUNYA;GLOBAL;2021-03-11;Home;60 a 69;No;55;662;252;14;5;208;89;1;25;30;28;28;576;234;267;530
CATALUNYA;GLOBAL;2021-03-11;Home;60 a 69;Si;0;17;5;0;0;7;3;0;0;0;0;0;12;4;2;13
CATALUNYA;GLOBAL;2021-03-11;Home;70 a 79;No;26;516;218;14;8;210;76;2;14;12;13;12;469;205;236;245
CATALUNYA;GLOBAL;2021-03-11;Home;70 a 79;Si;0;32;13;0;0;4;2;0;0;0;0;0;26;11;8;24
CATALUNYA;GLOBAL;2021-03-11;Home;80 o més;No;22;415;173;15;2;128;6;6;13;9;15;9;377;160;1476;371
CATALUNYA;GLOBAL;2021-03-11;Home;80 o més;Si;5;65;22;3;0;11;0;1;3;2;3;1;56;19;66;38
CATALUNYA;GLOBAL;2021-03-10;Altres;N/A;--;22;64;19;8;1;103;26;0;2;20;0;1;53;16;206;127
CATALUNYA;GLOBAL;2021-03-10;Dona;0 a 9;No;55;830;464;0;0;3;0;0;47;8;49;8;802;450;0;0
CATALUNYA;GLOBAL;2021-03-10;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-10;Dona;10 a 19;No;85;1678;558;1;0;1;0;0;65;20;67;20;1566;528;105;40
CATALUNYA;GLOBAL;2021-03-10;Dona;10 a 19;Si;0;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0
CATALUNYA;GLOBAL;2021-03-10;Dona;20 a 29;No;86;1603;574;4;1;9;2;0;47;39;44;32;1379;540;1819;533
CATALUNYA;GLOBAL;2021-03-10;Dona;20 a 29;Si;0;2;4;0;0;0;0;0;0;0;0;1;1;4;1;1
CATALUNYA;GLOBAL;2021-03-10;Dona;30 a 39;No;101;1942;650;7;1;15;6;0;50;51;51;45;1692;626;1813;678
CATALUNYA;GLOBAL;2021-03-10;Dona;30 a 39;Si;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;2
CATALUNYA;GLOBAL;2021-03-10;Dona;40 a 49;No;109;2423;722;10;1;45;6;0;55;54;57;50;2077;680;2282;977
CATALUNYA;GLOBAL;2021-03-10;Dona;40 a 49;Si;0;7;1;0;0;0;0;0;0;0;0;0;6;0;2;7
CATALUNYA;GLOBAL;2021-03-10;Dona;50 a 59;No;89;2301;480;7;3;74;19;3;43;46;51;46;1957;459;1914;925
CATALUNYA;GLOBAL;2021-03-10;Dona;50 a 59;Si;0;15;1;1;1;1;1;0;0;0;0;0;9;1;1;12
CATALUNYA;GLOBAL;2021-03-10;Dona;60 a 69;No;52;1241;317;7;4;115;41;4;28;24;28;25;1098;306;594;506
CATALUNYA;GLOBAL;2021-03-10;Dona;60 a 69;Si;0;19;4;0;0;2;1;0;0;0;0;0;14;3;7;17
CATALUNYA;GLOBAL;2021-03-10;Dona;70 a 79;No;26;684;196;13;2;138;39;5;12;14;12;11;634;186;510;49
CATALUNYA;GLOBAL;2021-03-10;Dona;70 a 79;Si;1;55;11;1;0;8;2;0;1;0;1;0;45;9;27;23
CATALUNYA;GLOBAL;2021-03-10;Dona;80 o més;No;26;612;164;17;0;127;3;4;16;10;20;11;565;154;4352;73
CATALUNYA;GLOBAL;2021-03-10;Dona;80 o més;Si;3;220;29;2;0;29;0;3;3;0;3;0;178;19;237;143
CATALUNYA;GLOBAL;2021-03-10;Home;0 a 9;No;69;814;534;0;0;1;0;0;52;17;58;15;781;517;0;0
CATALUNYA;GLOBAL;2021-03-10;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-03-10;Home;10 a 19;No;88;1604;607;0;0;2;0;0;63;25;69;28;1498;578;54;7
CATALUNYA;GLOBAL;2021-03-10;Home;10 a 19;Si;0;3;3;0;0;0;0;0;0;0;0;0;3;2;1;0
CATALUNYA;GLOBAL;2021-03-10;Home;20 a 29;No;64;903;481;0;0;7;2;0;38;26;48;29;804;456;658;213
CATALUNYA;GLOBAL;2021-03-10;Home;20 a 29;Si;1;3;1;0;0;0;0;0;0;1;0;1;3;1;2;1
CATALUNYA;GLOBAL;2021-03-10;Home;30 a 39;No;93;978;485;9;2;27;8;0;51;42;47;37;861;456;728;269
CATALUNYA;GLOBAL;2021-03-10;Home;30 a 39;Si;0;3;2;0;0;0;0;0;0;0;0;0;1;2;1;5
CATALUNYA;GLOBAL;2021-03-10;Home;40 a 49;No;95;1252;532;3;2;67;20;0;50;45;57;50;1120;500;811;358
CATALUNYA;GLOBAL;2021-03-10;Home;40 a 49;Si;0;11;3;0;0;1;1;0;0;0;0;0;7;2;4;16
CATALUNYA;GLOBAL;2021-03-10;Home;50 a 59;No;115;1136;355;13;5;156;53;1;54;61;58;55;1015;334;732;364
CATALUNYA;GLOBAL;2021-03-10;Home;50 a 59;Si;0;11;2;1;0;1;0;0;0;0;0;0;7;1;4;16
CATALUNYA;GLOBAL;2021-03-10;Home;60 a 69;No;46;872;257;18;7;210;90;1;19;27;20;26;785;244;376;426
CATALUNYA;GLOBAL;2021-03-10;Home;60 a 69;Si;0;18;1;1;0;7;3;0;0;0;0;0;12;0;7;15
CATALUNYA;GLOBAL;2021-03-10;Home;70 a 79;No;22;712;190;18;9;217;78;4;16;6;15;8;637;180;347;109
CATALUNYA;GLOBAL;2021-03-10;Home;70 a 79;Si;1;26;2;0;0;6;2;0;0;1;0;1;16;2;15;25
CATALUNYA;GLOBAL;2021-03-10;Home;80 o més;No;22;537;120;15;4;131;4;5;15;7;14;9;491;115;2414;40
CATALUNYA;GLOBAL;2021-03-10;Home;80 o més;Si;1;103;11;0;0;11;0;0;1;0;1;0;80;10;92;51
